Subject,Cond,N100_amp,P200_amp,N100_latency,P200_latency,peak_to_peak
OP0009,Perc,-8.724391391060014e-06,1.2924110034094316e-05,0.1015625,0.203125,2.1648501425154328e-05
OP0009,Perc,-4.1700847425203315e-06,1.1576261061687488e-05,0.125,0.15625,1.574634580420782e-05
OP0009,Perc,-3.7344252032182423e-05,4.285931421451618e-05,0.109375,0.1875,8.020356624669861e-05
OP0009,Perc,-9.032961416202855e-06,1.0507737010495264e-06,0.09375,0.2421875,1.0083735117252381e-05
OP0009,Perc,-1.3058012302990742e-05,7.514254730126486e-06,0.125,0.1875,2.057226703311723e-05
OP0009,Perc,-1.826239708064966e-05,7.469450461591797e-06,0.140625,0.2265625,2.573184754224146e-05
OP0009,Perc,-1.3919003425569361e-05,2.136433541120259e-05,0.09375,0.15625,3.528333883677195e-05
OP0009,Perc,-9.605996019885958e-06,9.827310000860291e-06,0.09375,0.21875,1.9433306020746248e-05
OP0009,Perc,-2.0356539788428832e-05,1.549147865219862e-05,0.0859375,0.2421875,3.5848018440627456e-05
OP0009,Perc,-1.6914858243220265e-06,4.0048997940096234e-05,0.1484375,0.21875,4.174048376441826e-05
OP0009,Perc,-4.895518138092875e-06,2.4265966178231922e-05,0.1484375,0.1796875,2.9161484316324798e-05
OP0009,Perc,-2.375715111819108e-05,1.4484679365728533e-05,0.1015625,0.2421875,3.824183048391961e-05
OP0009,Perc,-3.1756813272176856e-05,2.6147381180200982e-05,0.1328125,0.2109375,5.790419445237784e-05
OP0009,Perc,-1.3959881504371853e-05,2.7492939977346106e-05,0.140625,0.1875,4.145282148171796e-05
OP0009,Perc,-4.962014654778678e-06,6.051005209068991e-06,0.0859375,0.15625,1.1013019863847669e-05
OP0009,Perc,-2.8788797279338818e-05,2.2045476054236138e-05,0.109375,0.1796875,5.083427333357495e-05
OP0009,Perc,-1.2674347976148096e-06,1.92845673463924e-05,0.1015625,0.1640625,2.055200214400721e-05
OP0009,Perc,-2.095515319433359e-05,2.502320418787955e-05,0.0859375,0.2421875,4.597835738221314e-05
OP0009,Perc,-2.7714007456673722e-05,2.0920668525334513e-05,0.1171875,0.2265625,4.863467598200824e-05
OP0009,Perc,-3.766165233558266e-05,3.781048638665688e-05,0.1015625,0.1796875,7.547213872223955e-05
OP0009,Perc,-1.4590509672828153e-05,2.508894711104207e-05,0.0859375,0.2421875,3.967945678387022e-05
OP0009,Perc,-1.205156525632138e-05,1.776600591890399e-05,0.125,0.1796875,2.981757117522537e-05
OP0009,Perc,-2.021042980492538e-05,1.876979700183141e-05,0.1328125,0.1796875,3.898022680675679e-05
OP0009,Perc,9.783717992825907e-06,2.5089787503285608e-05,0.1484375,0.2421875,1.53060695104597e-05
OP0009,Perc,-2.292308701542335e-05,3.7032275363333644e-05,0.125,0.1640625,5.9955362378757e-05
OP0009,Perc,-1.427412290567817e-05,1.0396509050182873e-05,0.09375,0.15625,2.4670631955861043e-05
OP0009,Perc,-2.9393813935915576e-05,4.0227126722185804e-05,0.1328125,0.1875,6.962094065810138e-05
OP0009,Perc,-2.09269014635536e-05,1.3360154901358629e-05,0.1015625,0.1796875,3.428705636491223e-05
OP0009,Perc,1.559123298600767e-06,1.3327072133678923e-05,0.0859375,0.2265625,1.1767948835078156e-05
OP0009,Perc,-4.003916716306926e-06,2.453861014101539e-05,0.0859375,0.2421875,2.8542526857322315e-05
OP0009,Perc,-5.5549089273999956e-05,9.77581794493151e-06,0.1484375,0.2421875,6.532490721893146e-05
OP0009,Perc,-1.428945124349364e-05,2.9676796953786853e-05,0.1484375,0.2109375,4.3966248197280496e-05
OP0009,Perc,-1.5149109877117584e-05,1.1669989782986508e-05,0.1328125,0.203125,2.681909966010409e-05
OP0009,Perc,-9.968847128277225e-06,2.8709156774873586e-05,0.140625,0.2265625,3.867800390315081e-05
OP0009,Perc,-2.600029075375507e-05,2.1980183362865073e-05,0.140625,0.1953125,4.798047411662014e-05
OP0009,Perc,-1.2508551586997448e-05,1.0820218941680068e-05,0.09375,0.2421875,2.3328770528677515e-05
OP0009,Perc,-2.4737330044205082e-06,9.929791951530021e-06,0.0859375,0.2421875,1.2403524955950528e-05
OP0009,Perc,-2.207342602988125e-05,2.81374137761003e-05,0.1484375,0.234375,5.021083980598155e-05
OP0009,Perc,-1.363997684447167e-05,3.348668268484043e-05,0.1484375,0.2421875,4.71266595293121e-05
OP0009,Perc,-2.1076560880999407e-05,6.814791910752343e-06,0.1484375,0.234375,2.789135279175175e-05
OP0009,Perc,-2.1734273941216317e-06,4.252079081446431e-06,0.1484375,0.2265625,6.425506475568063e-06
OP0009,Perc,-8.190553106691684e-06,2.5213637072601216e-05,0.0859375,0.2265625,3.34041901792929e-05
OP0009,Perc,-9.650855761088908e-06,3.4446767661634396e-05,0.1484375,0.21875,4.4097623422723304e-05
OP0009,Perc,-1.0165307505818332e-05,1.4230389321190227e-05,0.0859375,0.15625,2.4395696827008556e-05
OP0009,Perc,-3.1329999038296176e-06,5.53514755166378e-06,0.140625,0.171875,8.668147455493398e-06
OP0009,Perc,-6.131004841147922e-06,3.5446271321238445e-05,0.1484375,0.2265625,4.157727616238637e-05
OP0009,Perc,-2.734227853004038e-05,6.098253370171508e-06,0.09375,0.171875,3.344053190021189e-05
OP0009,Perc,-5.470809225714844e-06,1.6507650006289915e-05,0.0859375,0.21875,2.1978459232004758e-05
OP0009,Perc,-2.361564320682834e-05,2.3842820268023867e-05,0.1328125,0.171875,4.745846347485221e-05
OP0009,Perc,-4.966891020383049e-06,-8.653046949666493e-07,0.140625,0.1640625,4.1015863254164e-06
OP0009,Perc,-3.0588196071271027e-06,1.9017533394506824e-05,0.1328125,0.2421875,2.2076353001633926e-05
OP0009,Perc,-2.947782845945118e-06,1.313004444362476e-05,0.1171875,0.1953125,1.607782728956988e-05
OP0009,Perc,-8.315325039680492e-06,8.432375255364563e-06,0.0859375,0.2421875,1.6747700295045054e-05
OP0009,Perc,-1.5837608752778578e-05,4.1045915778931546e-05,0.109375,0.1640625,5.6883524531710124e-05
OP0009,Perc,-7.35054144529073e-06,1.3541568131515753e-05,0.1328125,0.2265625,2.0892109576806483e-05
OP0009,Perc,1.0571437474156762e-05,1.706973478436919e-05,0.0859375,0.15625,6.498297310212427e-06
OP0009,Perc,5.412389828065912e-06,1.952894816390587e-05,0.09375,0.1640625,1.4116558335839957e-05
OP0009,Perc,-2.501934385670375e-05,3.76697142614895e-06,0.109375,0.1875,2.87863152828527e-05
OP0009,Perc,-1.6387086369728868e-05,6.508023618583717e-06,0.1328125,0.21875,2.2895109988312583e-05
OP0009,Perc,-2.0606138436475867e-05,1.9794920915205795e-05,0.1328125,0.21875,4.040105935168166e-05
OP0009,Perc,-2.9384267887270796e-05,7.926461047877126e-06,0.1171875,0.1796875,3.731072893514792e-05
OP0009,Perc,-2.8756946628877577e-05,3.284269306335458e-05,0.09375,0.21875,6.159963969223216e-05
OP0009,Perc,-2.9354346872486847e-05,1.6871149643742623e-05,0.1015625,0.171875,4.622549651622947e-05
OP0009,Perc,-1.4853872963267301e-05,6.189023344515124e-06,0.1484375,0.2265625,2.1042896307782426e-05
OP0009,Perc,-6.673214974065197e-07,1.280400579339799e-05,0.1171875,0.1953125,1.3471327290804508e-05
OP0009,Perc,1.1326085385269853e-05,3.3000374011814137e-05,0.1171875,0.1640625,2.1674288626544285e-05
OP0009,Perc,-4.760040145666687e-07,1.2219504734915778e-05,0.140625,0.21875,1.2695508749482447e-05
OP0009,Perc,-2.349469994376254e-05,3.235405678268473e-05,0.140625,0.2265625,5.584875672644727e-05
OP0009,Perc,-1.4244317352759136e-05,1.9429890505199545e-05,0.140625,0.1875,3.367420785795868e-05
OP0009,Perc,-1.3629127116566165e-05,2.1834183689961104e-05,0.0859375,0.234375,3.5463310806527266e-05
OP0009,Perc,-2.064533846404203e-05,1.831835095664041e-05,0.1015625,0.2421875,3.896368942068244e-05
OP0009,Perc,-1.6208681860043733e-05,1.4367315056861841e-06,0.0859375,0.15625,1.764541336572992e-05
OP0009,Perc,-2.3826078584037466e-05,2.6088339192795746e-05,0.1328125,0.171875,4.991441777683321e-05
OP0009,Perc,-3.403302935990784e-05,1.9480399256420486e-05,0.1328125,0.1796875,5.351342861632833e-05
OP0009,Perc,-2.110702960396578e-06,1.555304359049054e-05,0.1484375,0.1953125,1.766374655088712e-05
OP0009,Perc,-1.5572043565373076e-05,1.6622702652595282e-05,0.09375,0.2421875,3.2194746217968355e-05
OP0009,Perc,-2.7182173278259974e-05,5.63133801499731e-06,0.1328125,0.21875,3.2813511293257284e-05
OP0009,Perc,-1.375660049496157e-05,2.240836125035578e-05,0.0859375,0.1796875,3.616496174531735e-05
OP0009,Perc,-1.51041936794652e-05,8.107736675429597e-06,0.1484375,0.21875,2.3211930354894797e-05
OP0009,Perc,-7.467800451651078e-06,6.521943549477722e-06,0.125,0.15625,1.39897440011288e-05
OP0009,Perc,-7.228211140255185e-06,1.588288317945181e-05,0.1015625,0.234375,2.3111094319706995e-05
OP0009,Perc,-1.5661970560071417e-05,2.1649411683796403e-05,0.140625,0.171875,3.731138224386782e-05
OP0009,Perc,-6.669231126575655e-06,1.061810794227581e-05,0.09375,0.203125,1.7287339068851466e-05
OP0009,Perc,-7.535771261480145e-06,2.1910119111508737e-05,0.0859375,0.15625,2.9445890372988883e-05
OP0009,Perc,-3.5894733624859245e-05,1.471509132595373e-05,0.125,0.1796875,5.060982495081297e-05
OP0009,Perc,-1.0470792934352982e-05,1.8249810230680184e-05,0.1171875,0.234375,2.8720603165033168e-05
OP0009,Perc,-2.4797062185679474e-05,6.389430135159389e-06,0.125,0.1953125,3.1186492320838864e-05
OP0009,Perc,1.1009300288036113e-06,3.0278626833007253e-05,0.0859375,0.2421875,2.9177696804203644e-05
OP0009,Perc,-1.9918578739737877e-05,2.6216431714866114e-05,0.1484375,0.2265625,4.613501045460399e-05
OP0009,Perc,-5.743483071999219e-06,1.3789815154276222e-05,0.125,0.2265625,1.953329822627544e-05
OP0009,Perc,-2.214144515989147e-05,2.911699923014099e-05,0.09375,0.1953125,5.125844439003246e-05
OP0009,Perc,-7.1225896204903425e-06,7.643731824436964e-06,0.0859375,0.234375,1.4766321444927307e-05
OP0009,Perc,-3.461689197550485e-05,4.2831091108453535e-05,0.109375,0.1953125,7.744798308395839e-05
OP0009,Perc,7.5953508919179576e-06,2.150093290638111e-05,0.09375,0.2421875,1.3905582014463154e-05
OP0009,Perc,-6.221737286915707e-06,1.552656264967107e-05,0.0859375,0.2421875,2.1748299936586777e-05
OP0009,Perc,-2.4365250714784113e-05,1.887547105424038e-05,0.1015625,0.1796875,4.32407217690245e-05
OP0009,Perc,-1.151408594645348e-05,2.9719326835690952e-05,0.1328125,0.203125,4.123341278214443e-05
OP0009,Perc,-2.2563715116452505e-05,2.157383387459431e-06,0.0859375,0.21875,2.4721098503911936e-05
OP0009,Perc,-1.8314112903371955e-05,2.0946949750285777e-05,0.09375,0.2421875,3.9261062653657736e-05
OP0009,Perc,-3.6183221798585753e-06,-2.514046723963895e-07,0.1171875,0.234375,3.3669175074621856e-06
OP0009,Perc,-1.6462439027492307e-06,9.480684478683918e-06,0.0859375,0.1796875,1.1126928381433148e-05
OP0009,Perc,-6.5156740655315636e-06,1.732483222091404e-05,0.125,0.2109375,2.3840506286445604e-05
OP0009,Perc,1.2606401662632884e-06,1.1436490605995549e-05,0.1484375,0.2109375,1.017585043973226e-05
OP0009,Perc,-1.337283058190427e-05,1.7270101483782734e-05,0.1015625,0.171875,3.0642932065687004e-05
OP0009,Perc,-5.3298390668329995e-06,1.0298859738827268e-05,0.1484375,0.21875,1.562869880566027e-05
OP0009,Perc,-1.3762244498227518e-05,4.219398094367439e-06,0.1484375,0.1953125,1.7981642592594955e-05
OP0009,Perc,2.939849204397036e-08,1.6629301175384714e-05,0.1328125,0.1875,1.6599902683340742e-05
OP0009,Perc,-1.1834542083625233e-05,-1.6742971612466606e-06,0.1484375,0.2421875,1.0160244922378573e-05
OP0009,Perc,-1.2436834900350819e-05,-8.616801783928122e-07,0.1484375,0.1875,1.1575154721958007e-05
OP0009,Perc,-1.0410202193916123e-05,1.6984478683903207e-05,0.0859375,0.171875,2.739468087781933e-05
OP0009,Perc,-2.3056762507162816e-05,1.5075332635420236e-05,0.1328125,0.21875,3.8132095142583055e-05
OP0009,Perc,-1.5986894460466536e-05,2.58997954614439e-05,0.1484375,0.2421875,4.188668992191044e-05
OP0009,Perc,-7.738237334360062e-06,1.0584045958936752e-05,0.1015625,0.1796875,1.8322283293296812e-05
OP0009,Perc,-3.2789796137492073e-06,1.054451323837125e-05,0.1015625,0.2265625,1.3823492852120458e-05
OP0009,Perc,-2.449891903237033e-05,1.9754688143983624e-05,0.109375,0.1953125,4.425360717635395e-05
OP0009,Perc,-8.610556467586434e-06,6.802840678397946e-06,0.1484375,0.203125,1.541339714598438e-05
OP0009,Perc,-1.1960967455021541e-05,1.2889680900112787e-05,0.125,0.15625,2.485064835513433e-05
OP0009,Perc,-9.469367343422123e-06,1.490363621659924e-05,0.109375,0.2109375,2.4373003560021363e-05
OP0009,Perc,-4.889466205782792e-05,2.8406941855226798e-05,0.109375,0.1953125,7.730160391305472e-05
OP0009,Perc,8.47977973739266e-07,2.0338900760313263e-05,0.109375,0.203125,1.9490922786573996e-05
OP0009,Perc,-1.2540994040022564e-05,-8.261595992693949e-07,0.1328125,0.15625,1.1714834440753169e-05
OP0009,Perc,-3.2574008679099963e-05,3.556830308116678e-05,0.0859375,0.2421875,6.814231176026674e-05
OP0009,Perc,-1.1337704520647853e-05,1.1772243171355236e-05,0.0859375,0.2421875,2.310994769200309e-05
OP0009,Perc,-1.407465974766627e-05,1.2386749096677151e-05,0.0859375,0.2421875,2.646140884434342e-05
OP0009,Perc,-2.314426297559781e-05,9.272059885891378e-06,0.140625,0.1875,3.241632286148919e-05
OP0009,Perc,-9.765567952970831e-06,1.2933367200350267e-05,0.1328125,0.203125,2.2698935153321098e-05
OP0009,Perc,-2.86325494158221e-06,1.0386396726797805e-05,0.0859375,0.15625,1.3249651668380015e-05
OP0009,Perc,6.384142021946042e-07,1.0057469662860088e-05,0.1171875,0.2421875,9.419055460665485e-06
OP0009,Perc,-1.2618849411428391e-05,1.648783095970642e-05,0.140625,0.2109375,2.910668037113481e-05
OP0009,Perc,-6.116528655614831e-06,1.531715327978959e-05,0.1484375,0.234375,2.1433681935404422e-05
OP0009,Perc,-3.006470093895139e-05,2.4458307289161194e-05,0.125,0.203125,5.452300822811259e-05
OP0009,Perc,-1.3383497791956525e-05,2.827537708478136e-05,0.1015625,0.21875,4.165887487673789e-05
OP0009,Perc,-1.007169802070151e-05,2.772480239599541e-05,0.0859375,0.2421875,3.779650041669692e-05
OP0009,Perc,-4.658047996761391e-06,4.916975381548562e-06,0.125,0.1796875,9.575023378309954e-06
OP0009,Perc,-1.6278558563587268e-05,7.251394606835673e-06,0.1171875,0.2265625,2.3529953170422942e-05
OP0009,Perc,-2.000311647676343e-05,1.780049178999931e-05,0.1484375,0.1875,3.780360826676274e-05
OP0009,Perc,-9.287861772785562e-06,4.278546986639071e-06,0.140625,0.203125,1.3566408759424632e-05
OP0009,Perc,-1.5416701989615847e-05,1.2453623468258809e-05,0.1484375,0.21875,2.7870325457874656e-05
OP0009,Perc,-2.650825278115926e-06,1.6604192944864376e-06,0.109375,0.1640625,4.311244572602364e-06
OP0009,Perc,-1.82546734793204e-05,2.0355940368195375e-05,0.1484375,0.2265625,3.861061384751577e-05
OP0009,Perc,6.722167954355371e-07,6.231172954339255e-06,0.1484375,0.1875,5.558956158903718e-06
OP0009,Perc,-1.4134177946125375e-05,1.5708163936266098e-05,0.140625,0.203125,2.9842341882391473e-05
OP0009,Perc,-6.478091599725695e-06,8.68565849523581e-06,0.0859375,0.2421875,1.5163750094961504e-05
OP0009,Perc,-4.3854359158164377e-07,4.164597385273308e-06,0.0859375,0.15625,4.6031409768549514e-06
OP0009,Perc,-7.682082576630379e-06,2.4765683467264532e-05,0.0859375,0.1640625,3.244776604389491e-05
OP0009,Perc,-1.2703105729898513e-05,2.580554157460184e-05,0.1328125,0.171875,3.8508647304500356e-05
OP0009,Perc,-1.0871348042057725e-05,2.4736228351888395e-05,0.1484375,0.234375,3.560757639394612e-05
OP0009,Perc,-1.964953032824043e-05,-1.7165299434838143e-06,0.09375,0.15625,1.7933000384756615e-05
OP0009,Perc,-1.779362715592033e-06,1.680193974363917e-05,0.1171875,0.15625,1.85813024592312e-05
OP0009,Perc,-7.816224805639743e-07,4.799667588741235e-06,0.0859375,0.15625,5.581290069305209e-06
OP0009,Perc,-1.1027545821801014e-05,2.902671007018644e-06,0.0859375,0.1640625,1.3930216828819658e-05
OP0009,Perc,-1.2954824809649262e-05,4.652781630348385e-06,0.1171875,0.15625,1.7607606439997648e-05
OP0009,Perc,-8.078190422158057e-06,-2.6109421255738903e-06,0.1328125,0.203125,5.467248296584167e-06
OP0009,Perc,3.852739748936888e-06,1.428355499836764e-05,0.0859375,0.2421875,1.0430815249430752e-05
OP0009,Perc,-1.65714217549267e-05,3.02247045770039e-06,0.140625,0.2109375,1.959389221262709e-05
OP0009,Perc,-1.2598103926797678e-05,8.017816662794645e-06,0.1171875,0.1796875,2.061592058959232e-05
OP0009,Perc,-8.409021847904867e-06,1.1864117452294225e-05,0.109375,0.1953125,2.0273139300199092e-05
OP0009,Perc,-1.2325847582762618e-05,1.6562462203762302e-05,0.109375,0.203125,2.8888309786524922e-05
OP0009,Perc,-1.0821522734922079e-06,1.3976546408424615e-05,0.125,0.2109375,1.5058698681916823e-05
OP0009,Perc,-1.029557108949558e-05,4.376000983652091e-06,0.1171875,0.1640625,1.467157207314767e-05
OP0009,Perc,-1.549674776519088e-05,6.19625776676539e-06,0.1484375,0.1796875,2.1693005531956272e-05
OP0009,Perc,-2.0338457127835365e-06,1.8559482839114915e-05,0.1328125,0.2265625,2.0593328551898454e-05
OP0009,Perc,-1.8092892075184476e-05,1.0593721173707048e-05,0.0859375,0.2421875,2.8686613248891524e-05
OP0009,Perc,-1.2797710771928931e-05,5.823390084274227e-06,0.1328125,0.1796875,1.862110085620316e-05
OP0009,Perc,-3.0882105541355664e-05,1.2047960129622065e-05,0.1484375,0.2265625,4.293006567097773e-05
OP0009,Perc,-9.874626655686917e-06,2.33356195947276e-05,0.125,0.1953125,3.321024625041452e-05
OP0009,Perc,-3.307172877225967e-05,2.7934742777969462e-05,0.1328125,0.1953125,6.100647155022913e-05
OP0009,Perc,-4.997976371380154e-05,2.8400985012543643e-05,0.09375,0.15625,7.838074872634518e-05
OP0009,Perc,-8.834029103228993e-06,1.832291564666257e-05,0.1328125,0.21875,2.715694474989156e-05
OP0009,Perc,-9.259012845983331e-06,6.7088932987839615e-06,0.1484375,0.234375,1.5967906144767292e-05
OP0009,Perc,-2.7267961716573858e-05,1.4260223570172121e-05,0.1484375,0.21875,4.152818528674598e-05
OP0009,Perc,-1.836122343535023e-05,2.5966657972559133e-05,0.0859375,0.171875,4.4327881407909364e-05
OP0009,Perc,-9.286147384736494e-06,1.0007548145219489e-05,0.109375,0.15625,1.9293695529955983e-05
OP0009,Perc,-1.8945534206316412e-05,4.229788060583181e-06,0.1328125,0.2421875,2.3175322266899596e-05
OP0009,Perc,-6.093452443486958e-05,3.4704697381331046e-05,0.0859375,0.1875,9.563922181620062e-05
OP0009,Perc,-1.954963214966888e-05,7.614092064497865e-06,0.0859375,0.1953125,2.7163724214166746e-05
OP0009,Perc,-2.897447063756129e-05,3.536021605767169e-05,0.109375,0.2109375,6.433468669523298e-05
OP0009,Perc,-1.9214416669373483e-05,1.5171561470135579e-05,0.1015625,0.2421875,3.438597813950906e-05
OP0009,Perc,-1.3425866493328589e-05,1.113944768364373e-05,0.109375,0.15625,2.456531417697232e-05
OP0009,Perc,-5.035249935442773e-05,2.5158848301951117e-05,0.1015625,0.1875,7.551134765637884e-05
OP0009,Perc,-2.907007869511158e-06,1.0556389959152125e-05,0.0859375,0.15625,1.3463397828663282e-05
OP0009,Perc,-2.537574938706982e-05,3.946061909987703e-05,0.1171875,0.171875,6.483636848694685e-05
OP0009,Perc,-3.596788755213642e-06,9.102442211947094e-06,0.09375,0.2421875,1.2699230967160736e-05
OP0009,Perc,9.194555927709645e-07,2.1226815743811936e-05,0.1171875,0.2109375,2.0307360151040972e-05
OP0009,Perc,-5.881102663007127e-06,1.040803226131813e-05,0.1484375,0.2265625,1.628913492432526e-05
OP0009,Perc,-1.1506963984884944e-05,9.94512349933648e-06,0.125,0.15625,2.1452087484221423e-05
OP0009,Perc,-2.1813592836722556e-05,2.79778903583344e-05,0.0859375,0.2421875,4.9791483195056956e-05
OP0009,Perc,-2.5520829994278753e-05,3.78308126631807e-05,0.1328125,0.1796875,6.335164265745946e-05
OP0009,Perc,5.432334186979166e-06,1.143581781198504e-05,0.1171875,0.2421875,6.003483625005874e-06
OP0009,Perc,-1.3176097603078022e-05,2.4855027983586766e-05,0.1171875,0.15625,3.803112558666479e-05
OP0009,Perc,-1.1294068129751019e-05,2.923672656982966e-05,0.1484375,0.203125,4.053079469958068e-05
OP0009,Perc,-2.1700948890805854e-05,1.7288960918328785e-05,0.1171875,0.1953125,3.8989909809134635e-05
OP0009,Perc,-2.1403518925436747e-06,2.1450827223389587e-05,0.1484375,0.2421875,2.3591179115933262e-05
OP0009,Perc,-1.820102263693221e-05,1.4427907399403318e-05,0.1328125,0.234375,3.262893003633553e-05
OP0009,Perc,-1.7544686482088053e-05,-1.132655928627912e-07,0.125,0.234375,1.7431420889225263e-05
OP0009,Perc,-1.6756376960134653e-05,1.6187417584041347e-05,0.1484375,0.2109375,3.2943794544176003e-05
OP0009,Perc,-2.3501789011366263e-05,4.10153046468073e-07,0.1015625,0.1875,2.3911942057834338e-05
OP0009,Perc,-3.901659989832826e-06,4.988580460077854e-06,0.109375,0.203125,8.89024044991068e-06
OP0009,Perc,-1.4615573500417765e-05,6.204554657854785e-06,0.09375,0.1875,2.082012815827255e-05
OP0009,Prod,1.2455597693258214e-06,1.5118799808395098e-05,0.0859375,0.1640625,1.3873240039069277e-05
OP0009,Prod,4.094055252821058e-06,4.5419331497964926e-06,0.1484375,0.203125,4.478778969754345e-07
OP0009,Prod,-5.639106173715702e-06,2.200105158117336e-06,0.0859375,0.2109375,7.839211331833039e-06
OP0009,Prod,-5.141466765836974e-06,1.1108112999230337e-05,0.140625,0.1875,1.624957976506731e-05
OP0009,Prod,-1.9149404530842593e-05,-5.092614443927281e-06,0.109375,0.2421875,1.4056790086915311e-05
OP0009,Prod,-1.3127411846589033e-05,3.351063538285473e-06,0.1015625,0.21875,1.6478475384874505e-05
OP0009,Prod,-2.573626980892791e-05,-5.922327633327377e-06,0.0859375,0.203125,1.9813942175600533e-05
OP0009,Prod,4.656249652202985e-06,1.647268859104313e-05,0.1015625,0.1640625,1.1816438938840146e-05
OP0009,Prod,-6.641833943266319e-06,-7.700939632715418e-06,0.1484375,0.15625,1.0591056894490998e-06
OP0009,Prod,-1.1662784911007568e-05,-7.545343385890335e-07,0.140625,0.2421875,1.0908250572418535e-05
OP0009,Prod,-2.0376171643170288e-05,8.507763804592177e-06,0.09375,0.203125,2.8883935447762465e-05
OP0009,Prod,9.130919091804655e-08,1.7527297508720536e-06,0.0859375,0.21875,1.661420559954007e-06
OP0009,Prod,-9.051438426073458e-06,-1.0409985692032213e-06,0.1015625,0.2421875,8.010439856870236e-06
OP0009,Prod,-2.7005165774812836e-05,8.555277574030465e-06,0.1015625,0.1875,3.55604433488433e-05
OP0009,Prod,-4.576762102439991e-06,9.873453008654269e-06,0.109375,0.171875,1.445021511109426e-05
OP0009,Prod,-1.7669334828661883e-05,-3.03499624870463e-07,0.125,0.171875,1.736583520379142e-05
OP0009,Prod,-6.78915746367151e-07,1.4713972373597332e-05,0.1484375,0.21875,1.5392888119964484e-05
OP0009,Prod,-2.5173022156895677e-05,-1.2161596608736119e-06,0.1015625,0.1640625,2.3956862496022064e-05
OP0009,Prod,-2.6458544704255067e-06,1.1133112472249772e-05,0.125,0.1875,1.3778966942675278e-05
OP0009,Prod,-2.9859705102470385e-05,4.1956219935368645e-06,0.1328125,0.2265625,3.405532709600725e-05
OP0009,Prod,-2.7066160686405957e-06,1.3406156042947622e-06,0.1484375,0.21875,4.047231672935358e-06
OP0009,Prod,-5.1175641871046405e-06,-1.259936630089941e-06,0.1015625,0.15625,3.8576275570146994e-06
OP0009,Prod,-2.1419164160284032e-05,3.768110941731908e-06,0.140625,0.2421875,2.518727510201594e-05
OP0009,Prod,-2.3654627211292995e-05,-1.7392118524567404e-05,0.140625,0.1796875,6.262508686725591e-06
OP0009,Prod,-1.4251797390238604e-05,1.3568408115822764e-05,0.1015625,0.171875,2.7820205506061368e-05
OP0009,Prod,-5.549754342563216e-06,8.497964566776742e-06,0.1484375,0.234375,1.404771890933996e-05
OP0009,Prod,-1.9894648984056273e-05,8.474473177169093e-08,0.125,0.1640625,1.9979393715827965e-05
OP0009,Prod,-2.111428497779758e-05,1.0490431192452887e-05,0.1015625,0.234375,3.160471617025047e-05
OP0009,Prod,-2.7272758226007502e-05,-2.8214252497364395e-06,0.140625,0.1796875,2.445133297627106e-05
OP0009,Prod,-6.754215559189541e-06,6.354905104665872e-06,0.0859375,0.2421875,1.3109120663855412e-05
OP0009,Prod,-5.8882964458961496e-06,2.6897878350665366e-06,0.1328125,0.203125,8.578084280962687e-06
OP0009,Prod,-3.663191549431373e-06,8.915376411538283e-06,0.1328125,0.2265625,1.2578567960969656e-05
OP0009,Prod,-7.68280527235366e-06,1.6188602366722137e-05,0.0859375,0.1953125,2.3871407639075797e-05
OP0009,Prod,-1.3428251474851806e-05,1.3409091288737225e-05,0.1015625,0.234375,2.683734276358903e-05
OP0009,Prod,9.975855492345385e-07,1.9614116053041694e-05,0.1171875,0.1796875,1.8616530503807156e-05
OP0009,Prod,-6.46441877788268e-06,2.0075858611977036e-05,0.1171875,0.15625,2.6540277389859715e-05
OP0009,Prod,-1.464852709408928e-05,1.4040396835279731e-05,0.109375,0.2421875,2.868892392936901e-05
OP0009,Prod,-8.295958237438455e-06,-6.712783214287381e-07,0.0859375,0.234375,7.624679916009717e-06
OP0009,Prod,-3.3547833095200426e-06,2.0208247822749027e-05,0.0859375,0.15625,2.356303113226907e-05
OP0009,Prod,-7.428780663293606e-06,8.4961746494473e-06,0.125,0.2109375,1.5924955312740906e-05
OP0009,Prod,-8.771253543818947e-06,1.425515557262504e-05,0.0859375,0.2421875,2.302640911644399e-05
OP0009,Prod,-1.2477256755766087e-05,-6.996631003540825e-06,0.140625,0.203125,5.480625752225262e-06
OP0009,Prod,7.752006952004557e-06,1.2873289966058895e-05,0.0859375,0.2109375,5.121283014054338e-06
OP0009,Prod,-2.2814247863652065e-06,4.578029394658976e-06,0.1484375,0.1640625,6.859454181024183e-06
OP0009,Prod,-1.9757134141794877e-06,9.62257702906459e-06,0.1015625,0.15625,1.1598290443244077e-05
OP0009,Prod,-1.5180909163565783e-05,2.4496565834175163e-06,0.140625,0.21875,1.7630565746983297e-05
OP0009,Prod,-2.2477526420998428e-05,-3.4290284259791326e-06,0.09375,0.234375,1.9048497995019297e-05
OP0009,Prod,-1.5650399866992732e-05,5.31438721782324e-06,0.1484375,0.2109375,2.096478708481597e-05
OP0009,Prod,-2.249293213575991e-05,7.0957812194226725e-06,0.1171875,0.1796875,2.9588713355182584e-05
OP0009,Prod,-1.2967214675451013e-05,-5.602018120063499e-06,0.109375,0.203125,7.365196555387514e-06
OP0009,Prod,-6.236858618785778e-06,6.542478734149828e-07,0.0859375,0.171875,6.891106492200761e-06
OP0009,Prod,7.363048969774261e-06,2.909946838530974e-05,0.0859375,0.15625,2.1736419415535478e-05
