Subject,Cond,N100_amp,P200_amp,N100_latency,P200_latency,peak_to_peak
OP0009,Echo,-1.1960967455021541e-05,1.2889680900112787e-05,0.125,0.15625,2.485064835513433e-05
OP0009,Echo,-9.469367343422123e-06,1.490363621659924e-05,0.109375,0.2109375,2.4373003560021363e-05
OP0009,Echo,-4.889466205782792e-05,2.8406941855226798e-05,0.109375,0.1953125,7.730160391305472e-05
OP0009,Echo,8.47977973739266e-07,2.0338900760313263e-05,0.109375,0.203125,1.9490922786573996e-05
OP0009,Echo,-1.2540994040022564e-05,-8.261595992693949e-07,0.1328125,0.15625,1.1714834440753169e-05
OP0009,Echo,-3.2574008679099963e-05,3.556830308116678e-05,0.0859375,0.2421875,6.814231176026674e-05
OP0009,Echo,-1.1337704520647853e-05,1.1772243171355236e-05,0.0859375,0.2421875,2.310994769200309e-05
OP0009,Echo,-1.407465974766627e-05,1.2386749096677151e-05,0.0859375,0.2421875,2.646140884434342e-05
OP0009,Echo,-2.314426297559781e-05,9.272059885891378e-06,0.140625,0.1875,3.241632286148919e-05
OP0009,Echo,-9.765567952970831e-06,1.2933367200350267e-05,0.1328125,0.203125,2.2698935153321098e-05
OP0009,Echo,-2.86325494158221e-06,1.0386396726797805e-05,0.0859375,0.15625,1.3249651668380015e-05
OP0009,Echo,6.384142021946042e-07,1.0057469662860088e-05,0.1171875,0.2421875,9.419055460665485e-06
OP0009,Echo,-1.2618849411428391e-05,1.648783095970642e-05,0.140625,0.2109375,2.910668037113481e-05
OP0009,Echo,-6.116528655614831e-06,1.531715327978959e-05,0.1484375,0.234375,2.1433681935404422e-05
OP0009,Echo,-3.006470093895139e-05,2.4458307289161194e-05,0.125,0.203125,5.452300822811259e-05
OP0009,Echo,-1.3383497791956525e-05,2.827537708478136e-05,0.1015625,0.21875,4.165887487673789e-05
OP0009,Echo,-1.007169802070151e-05,2.772480239599541e-05,0.0859375,0.2421875,3.779650041669692e-05
OP0009,Echo,-4.658047996761391e-06,4.916975381548562e-06,0.125,0.1796875,9.575023378309954e-06
OP0009,Echo,-1.6278558563587268e-05,7.251394606835673e-06,0.1171875,0.2265625,2.3529953170422942e-05
OP0009,Echo,-2.000311647676343e-05,1.780049178999931e-05,0.1484375,0.1875,3.780360826676274e-05
OP0009,Echo,-9.287861772785562e-06,4.278546986639071e-06,0.140625,0.203125,1.3566408759424632e-05
OP0009,Echo,-1.5416701989615847e-05,1.2453623468258809e-05,0.1484375,0.21875,2.7870325457874656e-05
OP0009,Echo,-2.650825278115926e-06,1.6604192944864376e-06,0.109375,0.1640625,4.311244572602364e-06
OP0009,Echo,-1.82546734793204e-05,2.0355940368195375e-05,0.1484375,0.2265625,3.861061384751577e-05
OP0009,Echo,6.722167954355371e-07,6.231172954339255e-06,0.1484375,0.1875,5.558956158903718e-06
OP0009,Echo,-1.4134177946125375e-05,1.5708163936266098e-05,0.140625,0.203125,2.9842341882391473e-05
OP0009,Echo,-6.478091599725695e-06,8.68565849523581e-06,0.0859375,0.2421875,1.5163750094961504e-05
OP0009,Echo,-4.3854359158164377e-07,4.164597385273308e-06,0.0859375,0.15625,4.6031409768549514e-06
OP0009,Echo,-7.682082576630379e-06,2.4765683467264532e-05,0.0859375,0.1640625,3.244776604389491e-05
OP0009,Echo,-1.2703105729898513e-05,2.580554157460184e-05,0.1328125,0.171875,3.8508647304500356e-05
OP0009,Echo,-1.0871348042057725e-05,2.4736228351888395e-05,0.1484375,0.234375,3.560757639394612e-05
OP0009,Echo,-1.964953032824043e-05,-1.7165299434838143e-06,0.09375,0.15625,1.7933000384756615e-05
OP0009,Echo,-1.779362715592033e-06,1.680193974363917e-05,0.1171875,0.15625,1.85813024592312e-05
OP0009,Shuff,-7.535305259112076e-06,1.6660752618025037e-05,0.1328125,0.1953125,2.4196057877137114e-05
OP0009,Shuff,-9.844467147163093e-06,1.2969011194834607e-05,0.1171875,0.1953125,2.28134783419977e-05
OP0009,Shuff,-1.9358013869651535e-05,1.5400134319025017e-05,0.140625,0.2421875,3.475814818867655e-05
OP0009,Shuff,-4.011933484754743e-06,1.2885596664609198e-06,0.1328125,0.234375,5.300493151215663e-06
OP0009,Shuff,-9.60367510151813e-06,2.2437211680299464e-05,0.1484375,0.234375,3.204088678181759e-05
OP0009,Shuff,-4.534873478745163e-06,-1.6821680913322603e-06,0.1171875,0.2421875,2.8527053874129027e-06
OP0009,Shuff,-7.814387036746104e-06,5.005540939561512e-06,0.0859375,0.15625,1.2819927976307617e-05
OP0009,Shuff,-1.4010096621381079e-05,1.9983607265863627e-05,0.0859375,0.2421875,3.3993703887244706e-05
OP0009,Shuff,-2.0543231871604663e-05,1.8078664521090988e-05,0.1484375,0.1796875,3.862189639269565e-05
OP0009,Shuff,-3.11518704276592e-06,3.24679984377251e-05,0.140625,0.21875,3.558318548049102e-05
OP0009,Shuff,-2.3243525934628155e-05,2.291022398134088e-05,0.109375,0.1875,4.6153749915969034e-05
OP0009,Shuff,-1.8715239418171242e-05,8.457986731629244e-06,0.1328125,0.1640625,2.7173226149800484e-05
OP0009,Shuff,-1.3957752126242345e-05,1.9638915403978897e-05,0.09375,0.15625,3.359666753022124e-05
OP0009,Shuff,-2.954808842811272e-05,1.743545015599121e-05,0.109375,0.171875,4.698353858410393e-05
OP0009,Shuff,-1.724957527071584e-05,1.6995589762609036e-06,0.109375,0.21875,1.8949134246976743e-05
OP0009,Shuff,-9.856642549037303e-06,5.41516007717537e-06,0.109375,0.15625,1.5271802626212675e-05
OP0009,Shuff,-3.5603487842591964e-05,9.463442642760145e-06,0.109375,0.1796875,4.506693048535211e-05
OP0009,Shuff,-5.0822352289178185e-05,2.594199561539998e-05,0.1171875,0.1640625,7.676434790457816e-05
OP0009,Shuff,-1.5910289624494555e-05,2.3020834246105085e-05,0.1484375,0.203125,3.893112387059964e-05
OP0009,Shuff,-2.509325086496814e-05,9.253179206982112e-06,0.1484375,0.234375,3.4346430071950254e-05
OP0009,Shuff,-3.5038621442894295e-05,1.2943404633169135e-05,0.0859375,0.1640625,4.798202607606343e-05
OP0009,Shuff,-5.711753033483839e-06,3.354689185938178e-05,0.1171875,0.21875,3.925864489286561e-05
OP0009,Shuff,-1.1387651671850705e-05,2.332342948134979e-05,0.1484375,0.2265625,3.471108115320049e-05
OP0009,Shuff,-2.886555030332846e-07,1.581625300058128e-06,0.1484375,0.2421875,1.8702808030914127e-06
OP0009,Shuff,-3.122818993248998e-05,1.3871048174658673e-05,0.109375,0.1875,4.509923810714866e-05
OP0009,Shuff,-3.311762488047854e-05,2.3373635710485417e-05,0.1484375,0.2265625,5.6491260590963953e-05
OP0009,Shuff,-2.3067019311896464e-05,2.228663037383786e-05,0.09375,0.234375,4.5353649685734326e-05
OP0009,Shuff,-1.9395801175556903e-05,2.307583564128903e-05,0.125,0.203125,4.247163681684593e-05
OP0009,Shuff,-1.3147427752708618e-05,1.8009230560487098e-05,0.1015625,0.1796875,3.1156658313195716e-05
OP0009,Shuff,-1.2063441799648555e-05,2.4822906202630548e-05,0.125,0.2109375,3.6886348002279106e-05
OP0009,Shuff,-5.13567696089261e-06,-4.2190999211519486e-07,0.109375,0.2421875,4.7137669687774154e-06
OP0009,Shuff,-2.9682233257768815e-05,1.7920186045123078e-05,0.109375,0.1875,4.7602419302891896e-05
OP0009,Shuff,-2.3967742070245942e-06,-6.018844701295699e-06,0.1484375,0.1953125,3.622070494271105e-06
OP0009,Shuff,-2.279282439421038e-06,1.8473811649050125e-05,0.1484375,0.2265625,2.075309408847116e-05
OP0009,Shuff,-1.6145239350070365e-05,2.4714408831507288e-05,0.1484375,0.21875,4.085964818157765e-05
OP0009,Shuff,-6.212892094399929e-06,6.079639812589771e-06,0.1484375,0.21875,1.22925319069897e-05
OP0009,Shuff,-8.958283286038697e-06,4.6943456758013295e-06,0.09375,0.2421875,1.3652628961840025e-05
OP0009,Shuff,-7.92030546699852e-06,1.0453943174642824e-05,0.1328125,0.1953125,1.8374248641641344e-05
OP0009,Shuff,-2.177152600131824e-05,6.267717156714625e-06,0.0859375,0.15625,2.8039243158032863e-05
OP0009,Shuff,-1.8480546800605712e-05,1.2374206347017656e-05,0.109375,0.2421875,3.085475314762337e-05
OP0009,Shuff,-7.128645064651918e-06,2.7200410361844264e-05,0.1171875,0.1875,3.432905542649618e-05
OP0009,Shuff,-1.548977015892627e-05,6.580004493213264e-06,0.109375,0.21875,2.2069774652139535e-05
OP0009,Shuff,-1.8297142265746876e-05,6.525923429109163e-06,0.1484375,0.2421875,2.482306569485604e-05
OP0009,Shuff,-1.675464256768775e-05,4.280056194158198e-07,0.0859375,0.15625,1.7182648187103573e-05
OP0009,Shuff,-1.1195201095993536e-05,3.0573313033723765e-06,0.1328125,0.21875,1.4252532399365913e-05
OP0009,Shuff,-1.0650519390092179e-05,6.7933848188445865e-06,0.0859375,0.1953125,1.7443904208936765e-05
OP0009,Shuff,-1.0099191453052879e-05,5.4140860901862106e-06,0.1171875,0.203125,1.551327754323909e-05
OP0009,Shuff,-1.820654913989409e-05,4.347477838816909e-06,0.1171875,0.1953125,2.2554026978711e-05
OP0009,Shuff,-1.836247413049967e-05,2.4459528545039157e-05,0.09375,0.15625,4.282200267553883e-05
OP0009,Shuff,-3.0588196071271027e-06,1.9017533394506824e-05,0.1328125,0.2421875,2.2076353001633926e-05
OP0009,Shuff,-2.947782845945118e-06,1.313004444362476e-05,0.1171875,0.1953125,1.607782728956988e-05
OP0009,Shuff,-8.315325039680492e-06,8.432375255364563e-06,0.0859375,0.2421875,1.6747700295045054e-05
OP0009,Shuff,-1.5837608752778578e-05,4.1045915778931546e-05,0.109375,0.1640625,5.6883524531710124e-05
OP0009,Shuff,-7.35054144529073e-06,1.3541568131515753e-05,0.1328125,0.2265625,2.0892109576806483e-05
OP0009,Shuff,1.0571437474156762e-05,1.706973478436919e-05,0.0859375,0.15625,6.498297310212427e-06
OP0009,Shuff,5.412389828065912e-06,1.952894816390587e-05,0.09375,0.1640625,1.4116558335839957e-05
OP0009,Shuff,-2.501934385670375e-05,3.76697142614895e-06,0.109375,0.1875,2.87863152828527e-05
OP0009,Shuff,-1.6387086369728868e-05,6.508023618583717e-06,0.1328125,0.21875,2.2895109988312583e-05
OP0009,Shuff,-2.0606138436475867e-05,1.9794920915205795e-05,0.1328125,0.21875,4.040105935168166e-05
OP0009,Shuff,-2.9384267887270796e-05,7.926461047877126e-06,0.1171875,0.1796875,3.731072893514792e-05
OP0009,Shuff,-2.8756946628877577e-05,3.284269306335458e-05,0.09375,0.21875,6.159963969223216e-05
OP0009,Shuff,-2.9354346872486847e-05,1.6871149643742623e-05,0.1015625,0.171875,4.622549651622947e-05
OP0009,Shuff,-1.4853872963267301e-05,6.189023344515124e-06,0.1484375,0.2265625,2.1042896307782426e-05
OP0009,Shuff,-6.673214974065197e-07,1.280400579339799e-05,0.1171875,0.1953125,1.3471327290804508e-05
OP0009,Shuff,1.1326085385269853e-05,3.3000374011814137e-05,0.1171875,0.1640625,2.1674288626544285e-05
OP0009,Shuff,-4.760040145666687e-07,1.2219504734915778e-05,0.140625,0.21875,1.2695508749482447e-05
OP0009,Shuff,-2.349469994376254e-05,3.235405678268473e-05,0.140625,0.2265625,5.584875672644727e-05
OP0009,Shuff,-1.4244317352759136e-05,1.9429890505199545e-05,0.140625,0.1875,3.367420785795868e-05
OP0009,Shuff,-1.3629127116566165e-05,2.1834183689961104e-05,0.0859375,0.234375,3.5463310806527266e-05
OP0009,Shuff,-2.064533846404203e-05,1.831835095664041e-05,0.1015625,0.2421875,3.896368942068244e-05
OP0009,Shuff,-1.6208681860043733e-05,1.4367315056861841e-06,0.0859375,0.15625,1.764541336572992e-05
OP0009,Shuff,-2.3826078584037466e-05,2.6088339192795746e-05,0.1328125,0.171875,4.991441777683321e-05
OP0009,Shuff,-3.403302935990784e-05,1.9480399256420486e-05,0.1328125,0.1796875,5.351342861632833e-05
OP0009,Shuff,-2.110702960396578e-06,1.555304359049054e-05,0.1484375,0.1953125,1.766374655088712e-05
OP0009,Shuff,-1.5572043565373076e-05,1.6622702652595282e-05,0.09375,0.2421875,3.2194746217968355e-05
OP0009,Shuff,-2.7182173278259974e-05,5.63133801499731e-06,0.1328125,0.21875,3.2813511293257284e-05
OP0009,Shuff,-1.375660049496157e-05,2.240836125035578e-05,0.0859375,0.1796875,3.616496174531735e-05
OP0009,Shuff,-1.51041936794652e-05,8.107736675429597e-06,0.1484375,0.21875,2.3211930354894797e-05
OP0009,Shuff,-7.467800451651078e-06,6.521943549477722e-06,0.125,0.15625,1.39897440011288e-05
OP0009,Shuff,-7.228211140255185e-06,1.588288317945181e-05,0.1015625,0.234375,2.3111094319706995e-05
OP0009,Shuff,-1.5661970560071417e-05,2.1649411683796403e-05,0.140625,0.171875,3.731138224386782e-05
OP0009,Shuff,-6.669231126575655e-06,1.061810794227581e-05,0.09375,0.203125,1.7287339068851466e-05
OP0009,Shuff,-7.535771261480145e-06,2.1910119111508737e-05,0.0859375,0.15625,2.9445890372988883e-05
OP0009,Shuff,-3.5894733624859245e-05,1.471509132595373e-05,0.125,0.1796875,5.060982495081297e-05
OP0009,Shuff,-1.0470792934352982e-05,1.8249810230680184e-05,0.1171875,0.234375,2.8720603165033168e-05
OP0009,Shuff,-2.4797062185679474e-05,6.389430135159389e-06,0.125,0.1953125,3.1186492320838864e-05
OP0009,Shuff,1.1009300288036113e-06,3.0278626833007253e-05,0.0859375,0.2421875,2.9177696804203644e-05
OP0009,Shuff,-1.9918578739737877e-05,2.6216431714866114e-05,0.1484375,0.2265625,4.613501045460399e-05
OP0009,Shuff,-5.743483071999219e-06,1.3789815154276222e-05,0.125,0.2265625,1.953329822627544e-05
OP0009,Shuff,-2.214144515989147e-05,2.911699923014099e-05,0.09375,0.1953125,5.125844439003246e-05
OP0009,Shuff,-7.1225896204903425e-06,7.643731824436964e-06,0.0859375,0.234375,1.4766321444927307e-05
OP0009,Shuff,-3.461689197550485e-05,4.2831091108453535e-05,0.109375,0.1953125,7.744798308395839e-05
OP0009,Shuff,7.5953508919179576e-06,2.150093290638111e-05,0.09375,0.2421875,1.3905582014463154e-05
OP0009,Shuff,-6.221737286915707e-06,1.552656264967107e-05,0.0859375,0.2421875,2.1748299936586777e-05
OP0009,Shuff,-2.4365250714784113e-05,1.887547105424038e-05,0.1015625,0.1796875,4.32407217690245e-05
OP0009,Shuff,-1.151408594645348e-05,2.9719326835690952e-05,0.1328125,0.203125,4.123341278214443e-05
OP0009,Shuff,-2.2563715116452505e-05,2.157383387459431e-06,0.0859375,0.21875,2.4721098503911936e-05
OP0009,Shuff,-1.8314112903371955e-05,2.0946949750285777e-05,0.09375,0.2421875,3.9261062653657736e-05
OP0009,Shuff,-7.816224805639743e-07,4.799667588741235e-06,0.0859375,0.15625,5.581290069305209e-06
OP0009,Shuff,-1.1027545821801014e-05,2.902671007018644e-06,0.0859375,0.1640625,1.3930216828819658e-05
OP0009,Shuff,-1.2954824809649262e-05,4.652781630348385e-06,0.1171875,0.15625,1.7607606439997648e-05
OP0009,Shuff,-8.078190422158057e-06,-2.6109421255738903e-06,0.1328125,0.203125,5.467248296584167e-06
OP0009,Shuff,3.852739748936888e-06,1.428355499836764e-05,0.0859375,0.2421875,1.0430815249430752e-05
OP0009,Shuff,-1.65714217549267e-05,3.02247045770039e-06,0.140625,0.2109375,1.959389221262709e-05
OP0009,Shuff,-1.2598103926797678e-05,8.017816662794645e-06,0.1171875,0.1796875,2.061592058959232e-05
OP0009,Shuff,-8.409021847904867e-06,1.1864117452294225e-05,0.109375,0.1953125,2.0273139300199092e-05
OP0009,Shuff,-1.2325847582762618e-05,1.6562462203762302e-05,0.109375,0.203125,2.8888309786524922e-05
OP0009,Shuff,-1.0821522734922079e-06,1.3976546408424615e-05,0.125,0.2109375,1.5058698681916823e-05
OP0009,Shuff,-1.029557108949558e-05,4.376000983652091e-06,0.1171875,0.1640625,1.467157207314767e-05
OP0009,Shuff,-1.549674776519088e-05,6.19625776676539e-06,0.1484375,0.1796875,2.1693005531956272e-05
OP0009,Shuff,-2.0338457127835365e-06,1.8559482839114915e-05,0.1328125,0.2265625,2.0593328551898454e-05
OP0009,Shuff,-1.8092892075184476e-05,1.0593721173707048e-05,0.0859375,0.2421875,2.8686613248891524e-05
OP0009,Shuff,-1.2797710771928931e-05,5.823390084274227e-06,0.1328125,0.1796875,1.862110085620316e-05
OP0009,Shuff,-3.0882105541355664e-05,1.2047960129622065e-05,0.1484375,0.2265625,4.293006567097773e-05
OP0009,Shuff,-9.874626655686917e-06,2.33356195947276e-05,0.125,0.1953125,3.321024625041452e-05
OP0009,Shuff,-3.307172877225967e-05,2.7934742777969462e-05,0.1328125,0.1953125,6.100647155022913e-05
OP0009,Shuff,-4.997976371380154e-05,2.8400985012543643e-05,0.09375,0.15625,7.838074872634518e-05
OP0009,Shuff,-8.834029103228993e-06,1.832291564666257e-05,0.1328125,0.21875,2.715694474989156e-05
OP0009,Shuff,-9.259012845983331e-06,6.7088932987839615e-06,0.1484375,0.234375,1.5967906144767292e-05
OP0009,Shuff,-2.7267961716573858e-05,1.4260223570172121e-05,0.1484375,0.21875,4.152818528674598e-05
OP0009,Shuff,-1.836122343535023e-05,2.5966657972559133e-05,0.0859375,0.171875,4.4327881407909364e-05
OP0009,Shuff,-9.286147384736494e-06,1.0007548145219489e-05,0.109375,0.15625,1.9293695529955983e-05
OP0009,Shuff,-1.8945534206316412e-05,4.229788060583181e-06,0.1328125,0.2421875,2.3175322266899596e-05
OP0009,Shuff,-6.093452443486958e-05,3.4704697381331046e-05,0.0859375,0.1875,9.563922181620062e-05
OP0009,Shuff,-1.954963214966888e-05,7.614092064497865e-06,0.0859375,0.1953125,2.7163724214166746e-05
OP0009,Shuff,-2.897447063756129e-05,3.536021605767169e-05,0.109375,0.2109375,6.433468669523298e-05
OP0009,Shuff,-1.9214416669373483e-05,1.5171561470135579e-05,0.1015625,0.2421875,3.438597813950906e-05
OP0009,Shuff,-1.3425866493328589e-05,1.113944768364373e-05,0.109375,0.15625,2.456531417697232e-05
OP0009,Shuff,-5.035249935442773e-05,2.5158848301951117e-05,0.1015625,0.1875,7.551134765637884e-05
OP0009,Shuff,-2.907007869511158e-06,1.0556389959152125e-05,0.0859375,0.15625,1.3463397828663282e-05
OP0009,Shuff,-2.537574938706982e-05,3.946061909987703e-05,0.1171875,0.171875,6.483636848694685e-05
OP0009,Shuff,-3.596788755213642e-06,9.102442211947094e-06,0.09375,0.2421875,1.2699230967160736e-05
OP0009,Shuff,9.194555927709645e-07,2.1226815743811936e-05,0.1171875,0.2109375,2.0307360151040972e-05
OP0009,Shuff,-5.881102663007127e-06,1.040803226131813e-05,0.1484375,0.2265625,1.628913492432526e-05
OP0009,Shuff,-1.1506963984884944e-05,9.94512349933648e-06,0.125,0.15625,2.1452087484221423e-05
OP0009,Shuff,-2.1813592836722556e-05,2.79778903583344e-05,0.0859375,0.2421875,4.9791483195056956e-05
OP0009,Shuff,-2.5520829994278753e-05,3.78308126631807e-05,0.1328125,0.1796875,6.335164265745946e-05
OP0009,Shuff,5.432334186979166e-06,1.143581781198504e-05,0.1171875,0.2421875,6.003483625005874e-06
OP0009,Shuff,-1.3176097603078022e-05,2.4855027983586766e-05,0.1171875,0.15625,3.803112558666479e-05
OP0009,Shuff,-1.1294068129751019e-05,2.923672656982966e-05,0.1484375,0.203125,4.053079469958068e-05
OP0009,Shuff,-2.1700948890805854e-05,1.7288960918328785e-05,0.1171875,0.1953125,3.8989909809134635e-05
OP0009,Shuff,-2.1403518925436747e-06,2.1450827223389587e-05,0.1484375,0.2421875,2.3591179115933262e-05
OP0009,Shuff,-1.820102263693221e-05,1.4427907399403318e-05,0.1328125,0.234375,3.262893003633553e-05
OP0009,Shuff,-1.7544686482088053e-05,-1.132655928627912e-07,0.125,0.234375,1.7431420889225263e-05
OP0009,Shuff,-1.6756376960134653e-05,1.6187417584041347e-05,0.1484375,0.2109375,3.2943794544176003e-05
OP0009,Shuff,-2.3501789011366263e-05,4.10153046468073e-07,0.1015625,0.1875,2.3911942057834338e-05
OP0009,Shuff,-3.901659989832826e-06,4.988580460077854e-06,0.109375,0.203125,8.89024044991068e-06
OP0009,Shuff,-1.4615573500417765e-05,6.204554657854785e-06,0.09375,0.1875,2.082012815827255e-05
OP0010,Echo,-8.073384142726296e-06,1.2850832837662309e-06,0.1015625,0.234375,9.358467426492527e-06
OP0010,Echo,-8.260931385190585e-06,3.758053949781501e-06,0.0859375,0.2265625,1.2018985334972086e-05
OP0010,Echo,-8.137508148681457e-06,8.07910105813406e-06,0.109375,0.1640625,1.6216609206815516e-05
OP0010,Echo,-9.911951433772606e-07,9.420854657564575e-06,0.109375,0.234375,1.0412049800941834e-05
OP0010,Echo,1.035699581751208e-06,2.784229565940116e-06,0.140625,0.15625,1.7485299841889078e-06
OP0010,Echo,-2.695505605764863e-06,3.995700137484363e-06,0.109375,0.2265625,6.691205743249226e-06
OP0010,Echo,2.968376988079497e-06,1.028029431208275e-05,0.1171875,0.21875,7.311917324003252e-06
OP0010,Echo,-6.739490791164003e-06,-6.310530829179611e-06,0.1171875,0.1640625,4.2895996198439243e-07
OP0010,Echo,-3.325490112160644e-06,1.3075742429759326e-05,0.1328125,0.1640625,1.640123254191997e-05
OP0010,Echo,4.526186568628678e-06,1.536520591759671e-05,0.0859375,0.15625,1.0839019348968033e-05
OP0010,Echo,-8.506793443696165e-06,3.166530023252345e-06,0.09375,0.2421875,1.167332346694851e-05
OP0010,Echo,-1.2325951809426e-05,1.2271814210760798e-06,0.125,0.1875,1.355313323050208e-05
OP0010,Echo,-3.928109304108275e-06,1.4419177526472545e-05,0.0859375,0.1953125,1.834728683058082e-05
OP0010,Echo,-1.1021198136118234e-05,8.1315607511277e-06,0.1484375,0.2109375,1.9152758887245934e-05
OP0010,Echo,-1.1508295049771867e-06,5.511434478621456e-06,0.109375,0.2421875,6.662263983598642e-06
OP0010,Echo,-8.793464572481417e-06,5.650913594672989e-06,0.109375,0.2421875,1.4444378167154407e-05
OP0010,Echo,-2.8306784487527764e-06,6.426446128261506e-06,0.1484375,0.2421875,9.257124577014282e-06
OP0010,Echo,-1.0746279827214672e-05,5.574754157478971e-06,0.125,0.2421875,1.6321033984693642e-05
OP0010,Echo,-1.7252655209285902e-05,1.378369107036762e-05,0.140625,0.2265625,3.1036346279653524e-05
OP0010,Echo,2.9164197221922103e-06,5.252705539380353e-06,0.0859375,0.1875,2.3362858171881426e-06
OP0010,Echo,-6.27914217656881e-07,1.1477112420661173e-05,0.1328125,0.1875,1.2105026638318054e-05
OP0010,Echo,1.3655714873885405e-06,1.4877632829422575e-05,0.09375,0.1640625,1.3512061342034034e-05
OP0010,Echo,-8.733131985756055e-06,3.0232743934874667e-06,0.0859375,0.15625,1.1756406379243523e-05
OP0010,Echo,-2.210489629029143e-05,-8.195213269225996e-07,0.125,0.1796875,2.128537496336883e-05
OP0010,Echo,-1.8248387152010123e-05,-1.5080570864122679e-06,0.1328125,0.2421875,1.6740330065597855e-05
OP0010,Echo,-1.7097282716582627e-05,4.0457693195893575e-06,0.1015625,0.15625,2.1143052036171986e-05
OP0010,Echo,-1.4214858406804514e-05,3.225694346141729e-06,0.140625,0.234375,1.744055275294624e-05
OP0010,Echo,-6.007636526065199e-06,-1.1056687643428314e-05,0.1484375,0.15625,5.049051117363115e-06
OP0010,Echo,-3.4415057634057286e-06,1.4398006236629042e-05,0.0859375,0.2421875,1.783951200003477e-05
OP0010,Echo,-1.0954280941407403e-05,1.1645306433085686e-05,0.09375,0.2421875,2.259958737449309e-05
OP0010,Echo,-3.792536249434263e-06,7.4148447071301434e-06,0.1328125,0.2421875,1.1207380956564406e-05
OP0010,Echo,-2.0487073964700723e-05,1.2612004920248977e-05,0.125,0.2109375,3.30990788849497e-05
OP0010,Echo,-5.338353984361866e-06,6.06679243793137e-06,0.0859375,0.203125,1.1405146422293236e-05
OP0010,Echo,-9.156261240321056e-06,8.306064254725539e-07,0.1484375,0.203125,9.98686766579361e-06
OP0010,Echo,-1.2278049867295697e-05,3.2367721471068366e-06,0.1328125,0.1875,1.5514822014402534e-05
OP0010,Echo,-6.954799657506175e-06,1.0290038614281919e-05,0.09375,0.234375,1.7244838271788094e-05
OP0010,Echo,-1.810016714562787e-05,1.3853202069536814e-05,0.1171875,0.1953125,3.1953369215164685e-05
OP0010,Echo,-1.0702526462155432e-05,1.2298160317380817e-05,0.109375,0.234375,2.300068677953625e-05
OP0010,Echo,-1.1167431450370893e-05,8.195230714129088e-06,0.1484375,0.2421875,1.936266216449998e-05
OP0010,Echo,6.787562771356144e-07,6.782281859763438e-06,0.1171875,0.171875,6.103525582627824e-06
OP0010,Echo,-1.2318288160026947e-05,1.2012040401467116e-05,0.140625,0.203125,2.4330328561494065e-05
OP0010,Echo,-1.6364326211223996e-05,8.130414398198607e-06,0.1015625,0.1640625,2.4494740609422605e-05
OP0010,Echo,-1.5960120104151923e-06,1.1378403219204531e-05,0.125,0.2421875,1.2974415229619724e-05
OP0010,Echo,-7.23483715553846e-06,6.918815777191257e-06,0.1171875,0.1640625,1.4153652932729717e-05
OP0010,Echo,-1.6831561061997784e-05,1.0608993010064107e-05,0.1015625,0.2421875,2.744055407206189e-05
OP0010,Echo,-1.4377745251210795e-05,2.5385217868981687e-06,0.125,0.2421875,1.6916267038108963e-05
OP0010,Echo,-2.9878805042629544e-06,6.69874180074362e-06,0.1171875,0.171875,9.686622305006574e-06
OP0010,Echo,-1.3400118351967665e-05,7.146315795461223e-06,0.140625,0.2265625,2.0546434147428886e-05
OP0010,Echo,-4.7986301904361565e-06,1.8841879930157026e-05,0.140625,0.2265625,2.3640510120593184e-05
OP0010,Echo,-1.0831651869823852e-05,5.561432910628196e-07,0.125,0.2265625,1.1387795160886672e-05
OP0010,Echo,-2.3799703175393927e-05,1.5245847561158493e-06,0.109375,0.21875,2.5324287931509774e-05
OP0010,Echo,-1.7432494500539184e-06,1.0000165335769197e-05,0.1171875,0.203125,1.1743414785823116e-05
OP0010,Echo,-5.268101698150366e-06,1.5317285555701066e-05,0.140625,0.1953125,2.0585387253851433e-05
OP0010,Echo,-1.4602445015904327e-05,2.4020530772009367e-06,0.125,0.234375,1.7004498093105263e-05
OP0010,Echo,-1.53473788093677e-06,9.454404538139977e-06,0.140625,0.171875,1.0989142419076746e-05
OP0010,Echo,-9.517616647278779e-06,1.0092484744115878e-05,0.1484375,0.234375,1.9610101391394657e-05
OP0010,Echo,-1.1555735635005968e-05,-9.218346663424224e-06,0.1484375,0.234375,2.3373889715817437e-06
OP0010,Echo,2.437865714448645e-06,9.38230895769182e-06,0.1015625,0.15625,6.944443243243175e-06
OP0010,Echo,-2.3737067083116937e-06,9.364025140296272e-06,0.0859375,0.15625,1.1737731848607965e-05
OP0010,Echo,-6.080305275786029e-07,1.2458947170524464e-06,0.09375,0.2265625,1.8539252446310493e-06
OP0010,Echo,-3.218518907363193e-06,5.174925144620962e-06,0.0859375,0.234375,8.393444051984156e-06
OP0010,Echo,-2.5731976586151873e-06,7.271508634335226e-06,0.0859375,0.21875,9.844706292950414e-06
OP0010,Echo,-6.481928848597827e-06,4.658793409314326e-06,0.125,0.1796875,1.1140722257912152e-05
OP0010,Echo,-3.502214790697905e-06,3.222735586958627e-06,0.1328125,0.15625,6.724950377656532e-06
OP0010,Echo,-1.9503075881754574e-05,2.306779855527308e-06,0.125,0.2265625,2.180985573728188e-05
OP0010,Echo,-4.6005321869371385e-06,7.3991714175095464e-06,0.09375,0.1875,1.1999703604446685e-05
OP0010,Echo,-9.190711345489523e-06,4.1436838752398305e-06,0.0859375,0.1640625,1.3334395220729354e-05
